,user,user_id,location,is_reply_to,reply_id,is_quoted,is_rt,time
9137,fisherice_,3317011955,Antwerp,,,False,False,2020-12-28 23:57:16
9138,fisherice_,3317011955,Antwerp,,,False,False,2020-12-28 23:57:06
9139,MangalaOrland,1335958213552902145,Vilvoorde,AOC,138203134,False,False,2020-12-28 23:56:39
9140,ibnkafka,14250699,Brussels,fadelabdellaoui,29437692,False,False,2020-12-28 23:56:37
9141,karim_saan7,1185598734685605888,Anderlecht,,,True,False,2020-12-28 23:55:28
9142,MangalaOrland,1335958213552902145,Vilvoorde,Mlle_carter,2998843179,False,False,2020-12-28 23:55:14
9143,baronjona,1300841490562908160,Mol,theslurpyboi,1249435752842158080,False,False,2020-12-28 23:54:47
9144,yesimtireddd,3304140819,Ghent,,,False,False,2020-12-28 23:54:46
9145,ibnkafka,14250699,Brussels,KafeetyFadi,1305666037808062464,False,False,2020-12-28 23:53:55
9146,newsforeveryone,120044869,Braives,AntoineKaburahe,99929653,False,False,2020-12-28 23:53:51
9147,MangalaOrland,1335958213552902145,Vilvoorde,,,True,False,2020-12-28 23:53:36
9148,NicLeeBee,19419331,Jurbise,,,True,False,2020-12-28 23:52:54
9149,MEEMZnumancub,166322012,Westerlo,KikassP,226940336,False,False,2020-12-28 23:52:36
9150,ibnkafka,14250699,Brussels,,,True,False,2020-12-28 23:52:19
9151,trouwschmidt,417752930,Sint-Jans-Molenbeek,fransweisglas,567571450,False,False,2020-12-28 23:51:55
9152,madalinacazan1,1332004191863255040,Charleroi,Marie_mktz,2291605431,False,False,2020-12-28 23:51:53
9153,MangalaOrland,1335958213552902145,Vilvoorde,,,False,False,2020-12-28 23:51:47
9154,madalinacazan1,1332004191863255040,Charleroi,Hoktemberyancii,1315750006117273602,False,False,2020-12-28 23:51:46
9155,stijn_wille,488343170,De Panne,Smienos,978041502,False,False,2020-12-28 23:51:08
9156,bart,14980035,Schoten,yeysus,21502180,False,False,2020-12-28 23:50:54
9157,baronjona,1300841490562908160,Mol,baronjona,1300841490562908160,False,False,2020-12-28 23:50:25
9158,AwesomeJonaB,767766066,Charleroi,Vaca_47,427506102,False,False,2020-12-28 23:50:07
9159,joukesp,525285274,Zemst,JoniKni56808241,1094341534290452480,False,False,2020-12-28 23:50:01
9160,Tarheel1311,1119995208,Kapellen,VanOrakel,1017148350347595777,False,False,2020-12-28 23:49:59
9161,MangalaOrland,1335958213552902145,Vilvoorde,anitamuika,2887813803,False,False,2020-12-28 23:49:42
9162,harvey1582,250375833,Schaarbeek,,,True,False,2020-12-28 23:49:32
9163,selincilek_,887200165,Brasschaat,,,False,False,2020-12-28 23:49:23
9164,MangalaOrland,1335958213552902145,Vilvoorde,,,False,False,2020-12-28 23:48:52
9165,Veroniq50726165,1331545865241178112,Houthulst,,,False,False,2020-12-28 23:48:30
9166,SkyRodrigo,98544961,Mons,,,False,False,2020-12-28 23:48:07
9167,Ramazan49915488,1090922940697317381,Antwerp,sevdaturkusev,156761609,False,False,2020-12-28 23:47:41
9168,FBonertz,1143797914843648001,Vorst,mclabradore,250448044,False,False,2020-12-28 23:47:22
9169,ess_hanine,830438500625477632,Brussels,Ania27El,2614389004,False,False,2020-12-28 23:47:13
9170,BelgeFrancois,871826057632022529,Jette,,,True,False,2020-12-28 23:45:35
9171,tysonfit2,1227514756841512960,Antwerp,,,True,False,2020-12-28 23:45:16
9172,ib3boone,1218823032946528256,Knesselare,,,False,False,2020-12-28 23:44:56
9173,SrslyOlitz,107503845,Antwerp,,,True,False,2020-12-28 23:43:32
9174,PresidentAsad,1168627547447472128,Antwerp,,,False,False,2020-12-28 23:42:27
9175,CanibalSuicune,932144786,Mons,,,True,False,2020-12-28 23:41:46
9176,edushiii,796511209310879744,Ans,,,False,False,2020-12-28 23:41:40
9177,FBonertz,1143797914843648001,Vorst,mclabradore,250448044,False,False,2020-12-28 23:41:32
9178,realityglimpses,3992973797,Verviers,ezoteryczna301,822188818719735808,False,False,2020-12-28 23:41:28
9179,Multiserve_Info,2977925632,Elsene,DamienRieu,978184280,False,False,2020-12-28 23:40:05
9180,PresidentAsad,1168627547447472128,Antwerp,YeWestfannacc,1274796541564370948,False,False,2020-12-28 23:39:42
9181,realityglimpses,3992973797,Verviers,sylwii1sylwii,1091757570459648007,False,False,2020-12-28 23:39:22
9182,CanibalSuicune,932144786,Mons,,,False,False,2020-12-28 23:39:03
9183,Tarheel1311,1119995208,Kapellen,VanOrakel,1017148350347595777,True,False,2020-12-28 23:39:00
9184,PMasscho,2955753616,Hamme,tscheldt,2869085691,False,False,2020-12-28 23:38:49
9185,goudaphotograph,2419152120,Asse,,,True,False,2020-12-28 23:38:33
9186,AmyDeprins,2718648095,Herent,benthe__pauwels,3631580561,False,False,2020-12-28 23:38:22
9187,Becky_Slack,166196792,Etterbeek,,,True,False,2020-12-28 23:38:17
9188,robersonfsilva1,809005423315611648,Brussels,victorscomenta,839549737267257344,False,False,2020-12-28 23:38:04
9189,3eintelligence,47055665,Brussels,,,True,False,2020-12-28 23:37:10
9190,PMasscho,2955753616,Hamme,libertair,737756880655798272,False,False,2020-12-28 23:37:08
9191,PSwitten,382566391,Zonhoven,,,True,False,2020-12-28 23:37:07
9192,MarijseT,747010740,Ghent,,,True,False,2020-12-28 23:35:53
9193,EVANVAERENBERGH,737148028478447620,Flobecq,LioldM,1199417532328939520,True,False,2020-12-28 23:35:40
9194,edushiii,796511209310879744,Ans,,,True,False,2020-12-28 23:34:38
9195,MarijseT,747010740,Ghent,,,True,False,2020-12-28 23:34:30
9196,baronjona,1300841490562908160,Mol,cheesestarlama,1226775432470679554,False,False,2020-12-28 23:33:31
9197,GieVanlommel,358089616,Aarschot,SirJelle,110411565,False,False,2020-12-28 23:32:51
9198,Dbs_Chloe19,724874012346736640,Honnelles,,,True,False,2020-12-28 23:32:43
9199,tysonfit2,1227514756841512960,Antwerp,_teazzy_,884896099068248065,False,False,2020-12-28 23:32:41
9200,realityglimpses,3992973797,Dison,StrumilloX,809996519713566721,False,False,2020-12-28 23:32:25
9201,MrTweetBullshit,100396091,Brussels,,,False,False,2020-12-28 23:32:16
9202,madalinacazan1,1332004191863255040,Charleroi,EmpereurPe,938110559651758081,False,False,2020-12-28 23:31:50
9203,MangalaOrland,1335958213552902145,Vilvoorde,AkyeTchoya,4714165714,False,False,2020-12-28 23:31:16
9204,goudaphotograph,2419152120,Asse,RanoOoOi,242868423,False,False,2020-12-28 23:31:09
9205,AngelbabyBlue,41881316,Tournai,,,False,False,2020-12-28 23:30:34
9206,AngelbabyBlue,41881316,Tournai,,,False,False,2020-12-28 23:30:27
9207,realityglimpses,3992973797,Verviers,_vego,1172563975,False,False,2020-12-28 23:30:07
9208,MarijseT,747010740,Ghent,,,True,False,2020-12-28 23:29:49
9209,PMasscho,2955753616,Hamme,Borjare04,1311113294,False,False,2020-12-28 23:29:25
9210,NDIATTT,1221062687255334912,Lontzen,,,False,False,2020-12-28 23:29:19
9211,GieVanlommel,358089616,Aarschot,SirJelle,110411565,False,False,2020-12-28 23:29:09
9212,MangalaOrland,1335958213552902145,Vilvoorde,anitamuika,2887813803,False,False,2020-12-28 23:28:26
9213,NDIATTT,1221062687255334912,Lontzen,,,False,False,2020-12-28 23:28:25
9214,baronjona,1300841490562908160,Mol,VibingJack0_0,1319504697175298048,False,False,2020-12-28 23:28:08
9215,celikbetul75,1107672971366273027,Heusden-Zolder,bbjupiterrr,826905978687864832,False,False,2020-12-28 23:28:07
9216,bart,14980035,Schoten,yeysus,21502180,False,False,2020-12-28 23:27:58
9217,deroecknick,2795039012,Boom,,,True,False,2020-12-28 23:27:53
9218,GieVanlommel,358089616,Aarschot,BBiermans,1122554731325546496,False,False,2020-12-28 23:27:24
9219,MarijseT,747010740,Ghent,,,True,False,2020-12-28 23:27:01
9220,tysonfit2,1227514756841512960,Antwerp,,,False,False,2020-12-28 23:26:12
9221,zakirkaranfil,1316119492993449985,Leopoldsburg,mahirunal,226685119,False,False,2020-12-28 23:26:12
9222,bart,14980035,Schoten,yeysus,21502180,False,False,2020-12-28 23:26:04
9223,StijnBuntinx,393289228,Ghent,,,True,False,2020-12-28 23:25:53
9224,object82,702290904460169216,Ninove,,,False,False,2020-12-28 23:25:02
9225,DrissGnd,1209900008914509824,Brussels,manifdr,1126559618384191488,False,False,2020-12-28 23:24:10
9226,LeunePieterjan,856868384,Veurne,,,False,False,2020-12-28 23:22:58
9227,PMasscho,2955753616,Hamme,,,False,False,2020-12-28 23:22:54
9228,laman_slmnzde,1163902476153761796,Aalst,,,True,False,2020-12-28 23:22:34
9229,MangalaOrland,1335958213552902145,Vilvoorde,BrVmssoo93,1237398144775749633,False,False,2020-12-28 23:22:27
9230,robersonfsilva1,809005423315611648,Brussels,victorscomenta,839549737267257344,False,False,2020-12-28 23:22:20
9231,GieVanlommel,358089616,Aarschot,MyriamClaeys,398542480,False,False,2020-12-28 23:22:10
9232,baronjona,1300841490562908160,Mol,baronjona,1300841490562908160,False,False,2020-12-28 23:21:59
9233,XThatblondgirl,1012009719991545861,De Haan,lovefalice,976840220858617857,False,False,2020-12-28 23:21:50
9234,MangalaOrland,1335958213552902145,Vilvoorde,judeline82,1337618253833773056,False,False,2020-12-28 23:21:11
9235,LunaButtiens,2768743511,Louvain,kaji_suleman,818925534465982464,False,False,2020-12-28 23:21:09
9236,Bernie1495,627676459,Sombreffe,avocatbxl,244499740,False,False,2020-12-28 23:20:54
9237,JanDevloo,592816570,Spoedgevallen,,,False,False,2020-12-28 23:20:53
9238,pitwo_navarro,766196472,Hemiksem,Hiru_ryuGaming,190532084,False,False,2020-12-28 23:20:49
9239,MangalaOrland,1335958213552902145,Vilvoorde,banzakay,1306894892459790338,False,False,2020-12-28 23:20:16
9240,LunaButtiens,2768743511,Louvain,kaji_suleman,818925534465982464,False,False,2020-12-28 23:19:48
9241,colinelves,423430210,Sint-Pieters-Woluwe,Murrman2020,1309579760717135872,False,False,2020-12-28 23:19:38
9242,YoucefZYX,967327687277793281,Ghent,,,False,False,2020-12-28 23:19:14
9243,LunaButtiens,2768743511,Louvain,LunaButtiens,2768743511,False,False,2020-12-28 23:19:12
9244,ricejamilah,2738902605,Anderlecht,,,False,False,2020-12-28 23:19:08
9245,lutdebisschop,19081326,Ostend,ArmandVervaeck,866157062,False,False,2020-12-28 23:19:00
9246,NWA_Matlock,1100561943822241795,Etterbeek,,,False,False,2020-12-28 23:18:48
9247,DNewtonC,1896835741,Oudergem,Brollocks2Bexit,1096523430558658563,False,False,2020-12-28 23:18:12
9248,goudaphotograph,2419152120,Asse,,,False,False,2020-12-28 23:17:54
9249,MangalaOrland,1335958213552902145,Vilvoorde,Leiladkb,1343143860692779009,False,False,2020-12-28 23:17:46
9250,Bernie1495,627676459,Sombreffe,Chris_Trends,153825463,False,False,2020-12-28 23:17:21
9251,laman_slmnzde,1163902476153761796,Aalst,dinasaurus129,926935652394045440,False,False,2020-12-28 23:17:15
9252,MangalaOrland,1335958213552902145,Vilvoorde,Leiladkb,1343143860692779009,False,False,2020-12-28 23:17:15
9253,Bluesbully,4374678460,Genk,,,False,False,2020-12-28 23:16:55
9254,DNewtonC,1896835741,Oudergem,LuisaPorritt,338308200,True,False,2020-12-28 23:16:47
9255,jsuykens,224600622,Zemst,elgrosso1985,3434056655,False,False,2020-12-28 23:16:40
9256,bart,14980035,Schoten,MedAIActivist,10441042,False,False,2020-12-28 23:16:22
9257,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,Ouaalid30,1334960756643811331,False,False,2020-12-28 23:16:12
9258,karim_saan7,1185598734685605888,Anderlecht,,,False,False,2020-12-28 23:15:42
9259,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-28 23:15:29
9260,YoucefZYX,967327687277793281,Ghent,Cutest_Account,1145538124245655552,False,False,2020-12-28 23:15:04
9261,realityglimpses,3992973797,Dison,Pospolita_osoba,380607190,False,False,2020-12-28 23:14:56
9262,Mohamed63680499,1295013742279823361,Belgium,,,False,False,2020-12-28 23:14:55
9263,baronjona,1300841490562908160,Mol,MrTop5,3183306843,False,False,2020-12-28 23:14:14
9264,tournaiskets,922464997476847617,Tournai,,,True,False,2020-12-28 23:14:04
9265,tournaiskets,922464997476847617,Tournai,adamwesco,1158353330231566336,False,False,2020-12-28 23:13:14
9266,fisherice_,3317011955,Antwerp,,,False,False,2020-12-28 23:12:54
9267,baronjona,1300841490562908160,Mol,FrenzyLeakz,1252259406026326017,True,False,2020-12-28 23:12:27
9268,Onlylenou,391930242,Etterbeek,yuwonomi,1241065336356642816,False,False,2020-12-28 23:12:00
9269,PasRyn17,1328024736857804800,Anderlecht,,,False,False,2020-12-28 23:10:13
9270,YoucefZYX,967327687277793281,Ghent,Amazing10030,1188872690159017984,False,False,2020-12-28 23:09:53
9271,baronjona,1300841490562908160,Mol,VibingJack0_0,1319504697175298048,False,False,2020-12-28 23:09:49
9272,bart,14980035,Schoten,yeysus,21502180,False,False,2020-12-28 23:09:41
9273,detp1070,1215082140712558592,Anderlecht,detp1070,1215082140712558592,False,False,2020-12-28 23:09:08
9274,SrslyOlitz,107503845,Antwerp,,,False,False,2020-12-28 23:09:00
9275,LunaButtiens,2768743511,Louvain,,,False,False,2020-12-28 23:08:51
9276,realityglimpses,3992973797,Verviers,2001_mt,923975029,False,False,2020-12-28 23:08:35
9277,esthababe,892906675233009664,Vorst,,,True,False,2020-12-28 23:08:30
9278,CanibalSuicune,932144786,Mons,,,True,False,2020-12-28 23:08:27
9279,IDTtje,256950156,Ronse,,,True,False,2020-12-28 23:08:07
9280,nikamoz,281276264,Anderlecht,ernesto_ortiz41,1026695801400119296,False,False,2020-12-28 23:07:46
9281,karim_saan7,1185598734685605888,Anderlecht,,,False,False,2020-12-28 23:07:25
9282,Bernie1495,627676459,Sombreffe,MariePobemer,558518165,False,False,2020-12-28 23:06:58
9283,detp1070,1215082140712558592,Anderlecht,,,False,False,2020-12-28 23:06:35
9284,YoucefZYX,967327687277793281,Ghent,Kate3015,34248544,False,False,2020-12-28 23:05:05
9285,ibnkafka,14250699,Brussels,,,True,False,2020-12-28 23:04:05
9286,YoucefZYX,967327687277793281,Ghent,Kate3015,34248544,False,False,2020-12-28 23:03:21
9287,trouwschmidt,417752930,Sint-Jans-Molenbeek,,,True,False,2020-12-28 23:03:20
9288,Awkward0ne,1064275097102495744,Mechelen,drellatsun,1232099192635580416,False,False,2020-12-28 23:03:17
9289,Sedat_baki,797888040,Ghent,AAYGS1905,410295974,False,False,2020-12-28 23:03:08
9290,x_xvtanghe12x_x,3300762658,Bastogne,,,True,False,2020-12-28 23:02:54
9291,didiermisson,33331728,Braine-l'Alleud,agric15,3375592395,False,False,2020-12-28 23:02:26
9292,Sedat_baki,797888040,Ghent,drmusclebey,2608769551,False,False,2020-12-28 23:02:25
9293,marcverlinden1,1359313878,Westerlo,StijnStijnen1,907710721,False,False,2020-12-28 23:01:53
9294,baronjona,1300841490562908160,Mol,theslurpyboi,1249435752842158080,False,False,2020-12-28 23:01:43
9295,nikamoz,281276264,Anderlecht,,,False,False,2020-12-28 23:01:27
9296,BillaLorel,4250375187,Liege,,,True,False,2020-12-28 23:01:24
9297,celikbetul75,1107672971366273027,Heusden-Zolder,bbjupiterrr,826905978687864832,False,False,2020-12-28 23:01:05
9298,detp1070,1215082140712558592,Anderlecht,,,True,False,2020-12-28 23:01:01
9299,vip2Y,2273161931,Belgium,Xrii1116,1293236417645162496,False,False,2020-12-28 23:00:53
9300,baronjona,1300841490562908160,Mol,Sweazyleaks,1169378449217204225,False,False,2020-12-28 23:00:42
9301,JeanSegersPhoto,708814454,Tournai,,,False,False,2020-12-28 23:00:14
9302,tournaiskets,922464997476847617,Tournai,adamwesco,1158353330231566336,False,False,2020-12-28 23:00:09
9303,BillaLorel,4250375187,Liege,Rod_Art05,1025037633012027392,False,False,2020-12-28 23:00:00
9304,stephanvaningen,29051405,Mol,AlexanderPayton,312887209,False,False,2020-12-28 22:59:54
9305,OopssOopss702,702514501783052289,Anderlecht,Marliesvdwalle,51596975,False,False,2020-12-28 22:59:51
9306,blue_knacki,4882054979,Aubange,rualmallda,4925515395,False,False,2020-12-28 22:59:20
9307,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-28 22:59:10
9308,8gcmeca,2878357564,Ans,Brigitedasilva1,169964014,False,False,2020-12-28 22:59:06
9309,madalinacazan1,1332004191863255040,Charleroi,,,False,False,2020-12-28 22:58:44
9310,realityglimpses,3992973797,Verviers,,,True,False,2020-12-28 22:58:42
9311,stephanvaningen,29051405,Mol,bamtheteslaman1,1277156582409687040,False,False,2020-12-28 22:58:27
9312,ibnkafka,14250699,Brussels,ucef79,64494732,False,False,2020-12-28 22:58:12
9313,trouwschmidt,417752930,Sint-Jans-Molenbeek,fransweisglas,567571450,False,False,2020-12-28 22:58:01
9314,baronjona,1300841490562908160,Mol,theslurpyboi,1249435752842158080,False,False,2020-12-28 22:57:56
9315,BillaLorel,4250375187,Liege,Rod_Art05,1025037633012027392,False,False,2020-12-28 22:57:15
9316,cetinkaya_melda,1282412652837437440,Heusden-Zolder,,,False,False,2020-12-28 22:56:45
9317,didiermisson,33331728,Braine-l'Alleud,alex_calibur,53947553,False,False,2020-12-28 22:56:40
9318,stephanvaningen,29051405,Mol,tesla_master,1166865149178699776,False,False,2020-12-28 22:56:29
9319,SyrineNecib,3325364445,Merchtem,,,True,False,2020-12-28 22:55:58
9320,Sarizekiii,1144921669477253120,Kontich,Mousti0410,1046124869681917952,False,False,2020-12-28 22:55:46
9321,baronjona,1300841490562908160,Mol,FortniteGame,425871040,False,False,2020-12-28 22:55:41
9322,detp1070,1215082140712558592,Anderlecht,,,False,False,2020-12-28 22:55:23
9323,Mousti0410,1046124869681917952,Anderlecht,Sarizekiii,1144921669477253120,False,False,2020-12-28 22:54:58
9324,Mousti0410,1046124869681917952,Anderlecht,Yufs23,1224405381004365832,False,False,2020-12-28 22:54:11
9325,ibnkafka,14250699,Brussels,,,True,False,2020-12-28 22:54:09
9326,JRodesch,1352897348,Ukkel,,,False,False,2020-12-28 22:53:58
9327,Sarizekiii,1144921669477253120,Kontich,Yufs23,1224405381004365832,False,False,2020-12-28 22:53:51
9328,KalengaChristi4,1012011534619377665,Ninove,,,True,False,2020-12-28 22:53:11
9329,GentseMarteko,178668985,Ghent,GentseMarteko,178668985,False,False,2020-12-28 22:53:01
9330,GentseMarteko,178668985,Ghent,,,True,False,2020-12-28 22:52:21
9331,DeWinte95964196,1147490138538295296,Louvain,sthbracke,144113849,False,False,2020-12-28 22:52:11
9332,lisartys,926917068628414465,Anderlecht,,,False,False,2020-12-28 22:52:05
9333,_iremnur,1203662099353948160,Louvain,_iremnur,1203662099353948160,False,False,2020-12-28 22:51:47
9334,isk774,1035922937310863361,Brussels,osfzi,1341196248150384640,False,False,2020-12-28 22:51:31
9335,AbdelLkn,1140058792249479169,Brussels,,,False,False,2020-12-28 22:51:13
9336,BillaLorel,4250375187,Liege,Rod_Art05,1025037633012027392,True,False,2020-12-28 22:50:53
9337,Patrice4020,120153168,Ans,,,False,False,2020-12-28 22:50:51
9338,ErikPeeters8,1329386710472531968,Herselt,Suwanda7,356025861,False,False,2020-12-28 22:50:44
9339,Heleendje,16957748,Hasselt,ta_fahn,1339253308905537536,False,False,2020-12-28 22:50:25
9340,_iremnur,1203662099353948160,Louvain,_iremnur,1203662099353948160,False,False,2020-12-28 22:50:21
9341,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,cdcfixon,1324001346136231937,False,False,2020-12-28 22:50:09
9342,_iremnur,1203662099353948160,Louvain,,,False,False,2020-12-28 22:50:05
9343,esthababe,892906675233009664,Vorst,,,True,False,2020-12-28 22:50:05
9344,_cmoiwshh,1215446748598063104,Sint-Jans-Molenbeek,,,False,False,2020-12-28 22:48:59
9345,LoicCFC,927711374,La Louvière,,,False,False,2020-12-28 22:48:41
9346,isk774,1035922937310863361,Brussels,,,False,False,2020-12-28 22:48:41
9347,febe50445985,1200549055270674432,Berlare,TineVulder,1223321672910102528,False,False,2020-12-28 22:48:37
9348,detp1070,1215082140712558592,Anderlecht,,,False,False,2020-12-28 22:48:16
9349,AtomiixTV,1005568496980328450,Evergem,,,False,False,2020-12-28 22:48:08
9350,enesshn1998,3229292759,Ghent,lodhe_,4698708818,False,False,2020-12-28 22:47:58
9351,IDTtje,256950156,Ronse,,,False,False,2020-12-28 22:47:31
9352,ChineseTeaArts,173025823,Antwerp,,,False,False,2020-12-28 22:47:29
9353,VanReck,838290326,Kortenberg,geert_peirsman,3601138582,False,False,2020-12-28 22:47:14
9354,Bobeche_x,2374180003,Malle,,,False,False,2020-12-28 22:47:09
